crawl_date,keyword,show_id
2024-04-06T22:47,"biker,motorcycle,gun running,irish mob,arms trafficking,police corruption,motorcycle club,organized crime,biker culture,gang violence,underworld,criminal underworld,moral dilemma,machismo,skinhead,aryan brotherhood,mexican gang,biker bar,gang war,drug trafficking,porn actress,fictional town,street gang,chinese mafia,stepfather stepson relationship,motorcycle gang,doctor,vietnam war veteran,male protagonist,outlaw biker,outlaw motorcycle gang,gunrunning,gang,gangster,motorcycle club vest,motorcycle club jacket,clubhouse,motorcyclist,gangsterism,gangland,gangland crime,harley davidson motorcycle,rival gang,rival gangster,rival gang member,president biker,vice president biker,secretary biker,treasurer biker,road captain biker",tt1124373
2024-04-06T22:47,"female protagonist,character name in series title,american in france,location in series title,marketing,american in paris,city in title,forename in series title,american abroad,city name in series title,dramedy,friendship,love,steamy romance,2020s,21st century,workplace drama,paris france,france,american,female rear nudity,female nudity",tt8962124
2024-04-06T22:47,"steamy romance,alternate history,england,costume drama,regency era,female nudity,based on novel,based on book,blackwashing,interracial romance,interracial relationship,based on bestselling book series,anachronism,virgin,queen,nude black woman,female rear nudity,1810s,female topless nudity,black man white woman sex,black man white woman relationship,society,love,period drama,father,courtship,london england,character surname name as series title,georgian era,aristocracy,father son relationship,19th century,sex scene,black man white woman romance,color blind casting,moving,black man white woman marriage,year 1813,king,life,castle,teen romance,mother,one word title,stuttering,year 1814,year 1815,year 1816,year 1817,daughter",tt8740790
2024-04-06T22:47,"dating,love,friend,single,dating and romance reality tv,steamy romance,wedding,dating game show,marriage,husband wife relationship,bride and groom,boyfriend girlfriend relationship,fiance fiancee relationship,heteronormativity,non fiction",tt11704040
2024-04-06T22:47,"deaf girl,sign language,switched at birth,teenage girl,biological parents,grandmother granddaughter relationship,high school student,high school,deaf,deafness,brother sister relationship,father daughter relationship,mother daughter relationship,family relationships,single parent,baby switch,professional athlete,retired athlete,female protagonist,teen drama,teen romance,2010s,21st century,teenage girl as protagonist,teenage protagonist,single mother,abandonment,three word title,vegetarian teenager,guesthouse,kansas city,biological mother,biological father,private school,puerto rican,school for the deaf,school",tt1758772
2024-04-06T22:47,"national city,secret government agency,superhero,based on comic book,superheroine,lesbian relationship,lesbian character,x ray vision,supernatural power,supergirl character,kryptonian,feminism,jimmy olsen character,reference to superman,media,journalist,journalism,martian manhunter character,social issues,super strength,superhero action,misogyny,alien,female agent,flying superheroine,flying woman,sister sister relationship,dc arrowverse,shared universe,j'onn j'onzz character,female female kiss,lena luthor character,cat grant character,brainiac 5 character,earth 38,mon el character,strong female protagonist,superhero adventure,superhero sci fi,cult tv,extraterrestrial alien,female extraterrestrial,dc shared universe,supervillain,extraterrestrial superheroine,female kryptonian,extraterrestrial,extraterrestrial woman,alien superheroine,heroine",tt4016454
2024-04-06T22:47,"female protagonist,law firm,corruption,courtroom,chicago illinois,sex scandal,legal,lawyer,strong female character,female lawyer,lesbian relationship,bisexual,cbs all access,cbs,legal drama,2010s,2000s,21st century,cheating wife,sex with coworker,lawsuit,court,coworker coworker relationship,judicial system,tension,competitiveness,loneliness,working mother,trial,secret,scheming,mother son relationship,mother in law,mother daughter relationship,lie,law partner,investigator,investigation,infidelity,incarceration,husband wife relationship,grandmother,female boss,family relationships,district attorney,defense,defense attorney,defendant,client,brother sister relationship",tt1442462
2024-04-06T22:47,"sadness,anthropomorphism,anthropomorphic animal,talking animal,depression,horse,21st century,dark comedy,adult animation,adult humor,surrealism,animal that acts human,animal protagonist,animal character name as series title,male protagonist,drugs,satire,persian cat,addiction,human condition,2d animation,cartoon horse,cartoon cat,cartoon dog,labrador retriever,cat,dog,tragicomedy,sitcom,los angeles california,hollywood california,alcoholic,two word title,human,california,ex boyfriend ex girlfriend relationship,husband wife relationship,sitcom star,slacker,alternate world,mansion,sexism,psychological trauma,racism,sexuality,self destructive behavior,ghost writer,male police officer,absurd comedy,2010s",tt3398228
2024-04-06T22:47,"alternate history,based on comic book,superhero,dark horse comics,based on comic,time travel,children,apocalypse,universe,superhero action,superheroine,time traveler,male time traveler,academy,year 1989,teenager,member,weapon,power,university,group,reactivated,gun,child,hero,villain,fight,funeral,heroine,superhero adventure,superhero fantasy,superhero sci fi,2010s,21st century,1960s,20th century,1980s,web series,female nudity,woman fights nude,adoptive brother adoptive sister relationship,adoptive brother adopted brother relationship,adoptive sister adoptive sister relationship,year 1963,supervillain,pansexual,pansexual man,lgbt character,transgender,transgender man",tt1312171
2024-04-06T22:47,"house flipping,female real estate agent,lady,group,trip,market,life,los angeles california,business and occupation reality tv,docusoap reality tv,non fiction",tt9817298
2024-04-06T22:47,"politics,washington d.c.,president of the united states,state of the union,political thriller,american politics,political drama,suspense mystery,president,counter terrorism,three word title,2010s,winning by default,survivor,first lady,marriage,cabinet officer",tt5296406
2024-04-06T22:47,"scotland,scotsman,scottish highlands,year 1743,sex scene,time travel,based on novel,time traveler,costume drama,scottish,tartan,kilt,standing stone,laird,female nudity,clan,time travel romance,romantic fantasy,period drama,stone circle,female full frontal nudity,back in time,historical fiction,love triangle,one word series title,18th century,nudity,englishwoman,jacobite,husband wife relationship,redhead,honeymoon,army nurse,fish out of water,torture,20th century,1940s,great britain,epic romance,historical drama,steamy romance,british historical setting,american historical setting,colonial america,british empire,nurse,sword,male nudity,one word title,title spoken by character",tt3006802
2024-04-06T22:47,,tt26563458
2024-04-06T22:47,"anthology,dystopia,satire,dystopian future,technology,future,psychological thriller,dark satire,social satire,political satire,news satire,farce,pop culture,near future,dehumanization,unintended-consequences,lgbt character,connection,humanity,inhumanity,interpersonal relationship,human connection,privacy,alienation,disconnection,love,work,techno thriller,cult tv,psychotronic series,web series,cyber thriller,dystopian sci fi,horror host,social sci fi,philosophy,male and female protagonists,social media,british,satire comedy,psychological drama,tragedy drama,suspense mystery,sci fi drama,comma in title,color in title,sex scene,london england,sexuality,two word title",tt2085059
2024-04-06T22:47,"character names as series title,laugh track,teen comedy,teen drama,21st century,nickelodeon,shared universe,schneiderverse,babysitting,roommate,grandmother,interracial friendship,ampersand in title,three word title,babysitter,female protagonist,2010s,high pitched voice,sequel,spin off,theme song,crossover,best friend,apartment,redhead,red hair,blonde girl,motorcycle,kitchen,robot,boxing,children,nursing home,misfortune,diner,teenage girl",tt2487090
2024-04-06T22:47,"tattoo,martial arts,tattooed woman,one woman army,fbi agent,amnesia,investigation,die hard scenario,shepherd,phase two,new york city,terrorist,fbi federal bureau of investigation,female fbi agent,male fbi agent,biotech sci fi,cop drama,organized crime,2010s,21st century,police procedural crime,psychological drama,female nudity,times square manhattan new york city,superhero,bisexual character",tt4474344
2024-04-06T22:47,"love,neighborhood,coming of age,los angeles california,high school,fictitious neighbourhood,friendship,friend,interracial friendship,interracial,latin,gang,latino gang,teen comedy,teen drama,2010s,21st century,african american,overweight teenager,teenage boy,teenage girl",tt7879820
2024-04-06T22:47,"boat,canada,prime minister,conspiracy,water rights,american canadian relations,ottawa ontario canada,parliament hill,crossing the floor,treason,suicide,state funeral,prime minister of canada,national security,first nations,fifty first state,drowning,water,politics,politician,political convention,police,police investigation,murder,forensic evidence",tt0410055
2024-04-06T22:47,"female nudity,large breasts,anime,female rear nudity,female frontal nudity,deadly sin,seven deadly sins,holy knight,knight,shounen,ecchi,based on manga,giantess,anime animation,magic,kingdom,monster,warrior,fight,blood,violence,sword and sorcery fantasy,shonen anime animation",tt3909224
2024-04-06T22:47,"nurse practioner,flirting,small town,friendship,california,based on bestselling book series,feel good romance,based on novel,heteronormativity,kiss,love,moving,parent,midwife,life,home,2010s,2020s,21st century,town,friend,soap opera drama,domestic drama,new start,female protagonist,based on book,nurse",tt9077530
2024-04-06T22:47,"toronto ontario canada,police detective,morgue,police station,detective,murder,coroner,chief constable,whodunit,scene of the crime,criminal investigation,police investigation,female coroner,period drama,detective-story,canadian police,police officer,police procedural crime,suspense mystery,whodunnit mystery,character surname in series title,detective series,forensic,canadian historical setting,1890s,19th century,canada,cozy mystery,constable,coroner's office,police precinct,police pathologist,police inspector,murder investigation,irish canadian,female doctor",tt1091909
2024-04-06T22:47,"sex scene,king,hero,sword and shield,female frontal nudity,female nudity,viking,brother brother relationship,homoerotic,female full frontal nudity,female rear nudity,female topless nudity,bisexual woman,legend,warrior,battle,mythological character,valhalla,raid,saxon,monk,father son relationship,nudity,husband wife relationship,monastery,norse mythology,skinny dipping,bisexual,bisexual female protagonist,infidelity,cheating wife,seduction,voyeur,anglo saxon,norse deity,blood,male protagonist,bigotry,violence,death,revenge,sword,axe,ambush,mgm,mgm ua,period drama,leather jacket,leather vest,leather outfit",tt2306299
2024-04-06T22:47,"police,based on comic book,city,corruption,police corruption,mafia,crime boss,police detective,prequel,origin of hero,partner,orphan,organized crime,criminal,city name in series title,detective partner,police procedural,tough cop,maverick cop,police brutality,buddy cop,action hero,neo noir,fictional city,rookie,one word series title,mafia boss,female mobster,female police captain,nickname,superhero,title spoken by character,origin of villain,intergenerational friendship,first love,friendship between men,honest cop,going insane,arkham asylum,love,anti hero,anti heroine,violence,death,teenage hero,cop killer,teenage love,james gordon character,bruce wayne character,gotham city",tt3749900
2024-04-06T22:47,"outdoors,20th television,laugh track,crude humor comedy,2010s,2020s,21st century,vlog,sitcom comedy,live studio audience,sitcom,husband wife relationship,family relationships,mother daughter relationship,father daughter relationship",tt1828327
2024-04-06T22:47,"forensic anthropologist,murder investigation,investigation,washington d.c.,crime scene investigation,character name as series title,nickname as series title,police officer,female police officer,criminal investigation,female medical examiner,female protagonist,federal bureau of investigation agent,federal bureau of investigation,anthropologist,police investigation,police detective,investigator,forensic psychologist,forensic evidence,detective,forensic science,conspiracy theorist,university,autopsy,bloodstain,bone,driving,cult favorite,insanity,psychopathic killer,lab coat,cult tv,scene of the crime,20th television,white female lead in a diverse cast,white male lead in a diverse cast,police procedural crime,cop drama,police consultant,dramedy drama,forensics,homicide,anthropology,murder,corruption,eyeglasses,latex gloves,babe scientist,paranoia",tt0460627
2024-04-06T22:47,"homoeroticism,dysfunctional family,crime family,matriarch,brother brother relationship,remake,antisocial personality disorder,male in a shower,boyfriend girlfriend relationship,criminal,bare chested male,borderline personality disorder,narcissistic personality disorder,family relationships,ex convict,family conflict,mother son relationship,domestic drama,2010s,2020s,21st century,organized crime,male with tattoo,male underwear,sex scene,woman wakes up naked,sibling rivalry,oceanside california,uncle nephew relationship,grandmother grandson relationship,female rear nudity,female nudity",tt5574490
2024-04-06T22:47,"generation y,teen comedy,teen drama,2000s,2010s,21st century,teenager,pregnancy,high school student,high school,college,affair,coming of age,gay kiss,gay,gay relationship,lesbian relationship,female female kiss,lesbian,teenage boy,dating,teenage girl,teenage mother,abstinence,friendship,friend,divorce,family relationships,gay parent,lesbian mother,interracial relationship,divorced parents,boyfriend girlfriend relationship,unwed mother,mother daughter relationship,father daughter relationship,teen pregnancy,expectant mother",tt1179817
2024-04-06T22:47,"drag queen,camp,gay,lip syncing,fake breasts,talent show,campy,gay interest,transgender interest,competition reality tv,2000s,2010s,2020s,21st century,competition show,talent game show,beauty game show,competition,acting,dancing,sewing,homosexual,female impersonator,celebrity guest,celebrity judge,runway walk,cash prize,cosmetics,men's cosmetics,wig,makeup,cross dressing,non fiction",tt1353056
2024-04-06T22:47,"entrepreneur,business plan,tycoon,columbia tristar,business and occupation reality tv,business game show,animal in title,two word title,fish in title,based on tv series,non fiction",tt1442550
2024-04-06T22:47,"scene of the crime,policeman,female nudity,female rear nudity,crime documentary,true crime,docuseries documentary,cult tv,21st century,2010s,2000s,1990s,20th century,evidence,investigation,police,forensic science,police detective,dna,dna testing,police investigation,murder investigation,homicide,murder,interview,death,blood,medical profession,detective,reenactment,forensic evidence,science,criminal investigation",tt0247882
2024-04-06T22:47,"pig,family relationships,voice over narration,animal protagonist,talking animal,anthropomorphic animal,brother sister relationship,teddy bear,mud,puddle,playgroup,rabbit,animal in title,two word title,animals family,lgbtq,lgbt,family life,father daughter relationship,mother daughter relationship,father son relationship,mother son relationship,female protagonist,animal,preschool,dog,animal that acts human,sheep,friendship,gazelle,cat,anthropomorphism,pony,teacher,educational,best friend,flash animation,2d animation,children,mud puddle,jumping in a puddle,alliterative title,interspecies friendship,narrator,color coded characters,grandmother,grandfather,cousin,friend,controversy",tt0426769
2024-04-06T22:47,"death,car",tt3565486
2024-04-06T22:47,"colorado,female bartender,rural setting,bar,mother son relationship,husband wife relationship,brother brother relationship,father son relationship,male protagonist,drinking and driving,chewing tobacco,ranch hand,dog,blonde,handsome man,ex football player,day drinking,drinking,laugh track,contemporary western,domestic drama,2010s,2020s,21st century,neo western,west,sitcom comedy,rancher,sitcom",tt4998212
2024-04-06T22:47,"money laundering,female protagonist,big box stores,returning an item to a shop,husband wife relationship,mother daughter relationship,female friendship,grocery store,family relationships,organized crime,domestic drama,2010s,21st century,cheating wife,cheating husband,sex scene,caper crime",tt6474378
2024-04-06T22:47,"supernatural power,psychic teenager,psychic,telepathy,psychic powers,slice of life,friendship,father son relationship,mother son relationship,psychotronic series,anime,the letter psi,pink hair,teenager,japanese teenager,absurd comedy,anime animation,quirky comedy,psychokinesis,2d animation,japan,high school,parody,letter in title,based on manga,shounen,character name in title",tt6354518
2024-04-06T22:47,"sibling rivalry,child,laugh track,2010s,21st century,sitcom,comma in title,ampersand in title,brother brother relationship,brother sister relationship,dysfunctional family,family home,five word title,11 year old,sitcom comedy,quadruplets,character name in title",tt3596176
2024-04-06T22:47,"football,sex comedy,american football sport,sitcom comedy,2010s,21st century,raunchy comedy,male protagonist,bare chested male,american football,teen comedy,friendship between men,bromance,bisexual character,bisexual female character,cheerleader costume,girl with visible midriff,beefcake,dumb jock,coach player relationship,obese man,obesity,coach,cheerleader,university,nudity,male nudity,male rear nudity,male underwear,male wears underwear",tt1344204
2024-04-06T22:47,"viking,danish,england,kingdom,castle,anglo saxon,fur clothing,female nudity,orphan,sword,800s,based on novel,dirt,leather jacket,female rear nudity,british,long haired man,unwashed person,9th century,female topless nudity,kidnapping,fur coat,leather vest,fur,tattered clothing,furs,dirty face,leather outfit,anachronism,three word title,ruins,stole,rags,wooden,costume drama,epic action,historical drama,armor,weapon,warrior,king,norse,epic history,alternate history,man wears tattered clothing,woman wears tattered clothing,british history,medieval,nordic history,sword and shield",tt4179452
2024-04-06T22:47,"supernatural power,secretary,employer employee relationship,body swap comedy,car,sony,sony pictures television,sony pictures,overweight,lawyer,inner beauty,car crash,aspiring model,educated brain,past life,lost love,colleague colleague relationship,coworker coworker relationship,cosmic mistake,body switching,friendship,guardian angel,executive assistant,workplace rivalry,former fiance,female lawyer,back from the dead,law firm,heaven,assistant",tt1280822
2024-04-06T22:47,"restaurant,adult animation,bob belcher character,linda belcher character,tina belcher character,gene belcher character,louise belcher character,for grown ups animation,sitcom,family relationships,parent child relationship,burger bar,restaurant owner,hamburger joint,alliterative title,2010s,girl wears eyeglasses,male actor plays a female character,woman wears eyeglasses,gross out comedy,food in title,glasses,fox,hamburger,burger,mature animation,eye patch,sitcom comedy,family with three children,north american animation,2d animation,teenager,teenage daughter,two sisters,fast food restaurant,sister sister relationship,brother sister relationship,father daughter relationship,father son relationship,mother daughter relationship,mother son relationship,husband wife relationship,family business,teen angst,goofball,apostrophe in title,two word title,dysfunctional family,character name in title",tt1561755
2024-04-06T22:47,"competition,social media,catfishing,living together,hidden identity,based on british tv series,homosexual,lesbian,competition show,competition reality tv,2020s,21st century,elimination game show,apartment,deception game show,building,winner,room,prize,non fiction",tt9581768
2024-04-06T22:47,"terrorist,bipolar disorder,terrorism,marine,torture,prisoner,war hero,muslim,paranoia,mental disorder,war trauma,based on israeli tv series,central intelligence agency agent,central intelligence agency,al qaeda,marine sergeant,counter terrorism,suspect,prisoner of war,psychosis,anti depressant,lithium,israel,medal,presumed dead,adultery,interrogation,surveillance,military,teenage girl,politics,langley virginia,female rear nudity,iraq,one word series title,feminism,remake,female protagonist,reference to daesh,islamic extremist,suspense mystery,21st century,barefoot female,hairy chest,adulterous husband,pill,female nudity,female full rear nudity,zionist,jarhead",tt1796960
2024-04-06T22:47,"volleyball,anime,school,shounen,based on manga,volleyball sport,teen comedy,2010s,21st century,anime animation,team sport",tt3398540
2024-04-06T22:47,"love,kdrama,korean drama,feel good romance,2010s,21st century",tt10850932
2024-04-06T22:47,"teacher,teacher as protagonist,based on sketch comedy,underachiever,semi autobiographical",tt2128016
2024-04-06T22:47,"false identity,secret,fbi agent,terrorist bombing,fbi trainee,investigation,terrorism,quantico virginia,patricide,female fbi agent,male fbi agent,miscarriage,fbi federal bureau of investigation,pregnancy,police procedural crime,2010s,21st century,place as series title,deduction,flashback,colleague,bonding,secret twin,red harring,on the run,suicide,terror attack,set up,sleeper agent,indian american,pretending to be gay,hijab",tt4428122
2024-04-06T22:47,"girl on boys team,teenage girl,football,female football player,character name in title,laugh track,teenage girl as protagonist,texas,cheerleader,high school football,football player,female athlete,sportswoman,high school,teenage protagonist,female protagonist,four word title",tt3596178
2024-04-06T22:47,"murder,serial killer,serial murder,solving crime,violence,bloody violence,police investigation,serial killer m.o.,fbi federal bureau of investigation,fbi agent,female police officer,male police officer,revival,criminal,serial number,work,police,nature,psychopath,sociopath,eidetic memory,behavioral analysis unit,behavioral analysis,police procedural crime,cop drama,2000s,2010s,21st century,suspense mystery,pandemic,coronavirus,covid 19,2020s,agent,two word title,serial killer crime,psychological drama,courtroom,live action,victimology,quantico virginia,scene of the crime,police procedural,supervisory special agent,federal law,special agent,federal agent,arizona desert,arizona,desert",tt0452046
2024-04-06T22:47,"breaking the fourth wall,brother sister relationship,narrator on screen,steampunk,humorous narrator,dark comedy,cynicism,comedy song,deadpan comedy,wordplay,surrealism,steampunk fantasy,supernatural drama,supernatural power,director cameo,cross dressing,self referential,voice over narration,coming of age,humor,based on book series,sibling relationship,steampunk sci fi,parents killed in a fire,orphan boy,orphan,orphan girl,infant,inventor,baby,based on novel",tt4834206
2024-04-06T22:47,"coffee,car,celebrity guest,beverage,driving,comedian,web series,food,eating,eating with a fork,enjoying each other's company,friend,drinking coffee,drink,refrigerator,eating out,dining in,dining,sharing stories,sharing funny stories,making one another laugh,miming cigarette smoking,talking while food is in the mouth,condiment,talking about oneself,hindsight,friend supporting another friend,laughter,comedy talk show,non fiction",tt2314952
2024-04-06T22:47,"bromance,2000s,hospital,california,male bonding,marriage,medicine,medical drama,21st century,voice over narration,workplace comedy,workplace,nurse practioner,sitcom comedy,one word title,surrealism,black doctor,friendship,dominant woman,friendship between men,friendship between girls,husband wife relationship,internal monologue,interracial relationship,medical,on off relationship,tragicomedy,medical intern,death of family member,returning character killed off,male female relationship,narrator,2010s,teaching hospital,friend,male male friendship,bisexual character,bisexual man character in a non gay themed movie,male male relationship,mentor,doctor,egotist,supervisor,drunkenness,metrosexual,roommate,scrubs,interracial friendship,male pride,vanity",tt0285403
2024-04-06T22:47,"advertising,1960s,new york,drinking,chain smoking,cigarette smoking,new york city,cheating husband,career,false identity,housewife,workplace,closeted homosexual,father daughter relationship,husband wife relationship,dysfunctional family,racism,adultery,heavy drinking,sexism,secretary,businessman,corporate intrigue,family problems,womanizer,happy go lucky,unhappy marriage,romantic relationship,nostalgia,male protagonist,sex scene,period drama,workplace drama,epic drama,gay character,urban setting,20th century,executive,advertising agency,unfaithfulness,sex,ruthlessness,child,cheating,redhead,career woman,homosexual,little boy,little girl,boy",tt0804503
2024-04-06T22:47,"female protagonist,white girlfriend asian boyfriend,native american,web series,strong female protagonist,sitcom comedy,2010s,21st century,quirky comedy,high concept comedy,gay,gay friend,gay man straight woman friendship,eccentricity,gay black man,gay relationship,effeminate man,male female friendship,gay interest,gay character,female nudity,half native american,friendship between man and woman,sitcom,blond woman,interracial relationship,aspiring actor,black man,lgbt character,new york,new york city,bunker,cult,nanny,fake atomic apocalypse,abduction,boss subordinate relationship",tt3339966
2024-04-06T22:47,"hit and run,grief,parenthood,friendship,breast cancer,miscarriage,murder,female friendship,love hate relationship,female female relationship,widow,drug taking,blonde woman,agent,dark comedy,21st century,2010s,2020s,female protagonist,female male relationship,lesbian character,female female kiss,lesbian interest,bisexual,bisexual woman,web series,husband wife relationship,female female friendship,female bonding,gay character,lesbian relationship,young boy,teenage boy,mother son relationship,lgbt,lesbian female police officer,accidental murder,twin brother,self hate,twin brothers,male female relationship,strong female protagonist,tragicomedy,lgbt character,woman,single woman,two protagonists,female police,passive woman,gay friend",tt8064302
2024-04-06T22:47,"older person playing teen,friendship,character name in series title,forename as series title,teensploitation,vito russo test passed,columbia tristar,columbia tristar home video,teen drama,coming of age drama,teen romance,soap opera drama,21st century,20th century,2000s,1990s,teenage girl,teenage boy,soulmate,gay friend,film student,father daughter relationship,sister sister relationship,mother son relationship,love triangle,father son relationship,dysfunctional family,brother sister relationship,brother brother relationship,boyfriend girlfriend relationship,loss of father,gay teenager,gay football player,first sexual experience,coming out,aspiring filmmaker,fictional city,coastal village,boston massachusetts,video store,small town,gay kiss,divorce,college,coming of age,school,christianity,high school,homosexual,gay",tt0118300
2024-04-06T22:47,"police,police officer,police partner,los angeles california,murder,buddy cop,white man black man police partners,interracial friendship,black police officer,african american cop,african american policeman,african american police officer,police detective,lapd,male police officer,buddy cop crime,2010s,21st century,police work,buddy cop comedy",tt5164196
2024-04-06T22:47,"supernatural power,human mermaid relationship,falling in love with a mermaid,pretty girl,australian,underwater scene,teen fantasy,underwater,in love with a mermaid,island,mermaid,merman,australian supernatural,australian fantasy,harbor,boyfriend girlfriend relationship,mother son relationship,jumping into water,swimming underwater,swimming,ferry",tt2548214
2024-04-06T22:47,"demon,warlock,vampire,werewolf,rune,magic,teenage girl,good versus evil,strong female,female protagonist,gay couple,prejudice,invisible world,erased memory,sword,violence,based on novel,supernatural power,bisexual man,gay,gay character,brother sister relationship,heroine,lgbt,bisexuality,bisexual,self acceptance,based on young adult novel,supernatural fantasy,teen romance,21st century,supernatural drama,teen fantasy,fairy,fairies,angels,angel,mortal instruments,fantasy world,based on multiple sources,bisexual woman,2010s,superhero,superhero action,superhero fantasy,gay fighter,bisexual male fighter,gay man bisexual man relationship,gay man bisexual man kiss,gay love",tt4145054
2024-04-06T22:47,"laugh track,stepfamily,slapstick comedy,character names as series title,dysfunctional family,breaking the fourth wall by talking to the audience,21st century,teen comedy,teenager,sitcom comedy,shared universe,nickelodeon,schneiderverse,stepbrother,stepfather,stepmother,high schooler,step siblings,brother,2000s,ampersand in title,three word title,family relationships,teenage girl,teenage boy,talking to the camera,stepbrother stepbrother relationship,mother son relationship,father son relationship,brother sister relationship,stepsister,sitcom,sibling rivalry,high school,advice columnist,actor shares first name with character",tt0363328
2024-04-06T22:47,"ghost,superhero,burping,pac man character,3 dimensional,superhero action,superhero fantasy,superhero sci fi,based on video game,hyphen in title,pac man,3d,character name in title",tt2392179
2024-04-06T22:47,"violence,monster hunter,magic,man in leather clothes,evil army,medieval fantasy,based on novel,female nudity,mutation,web series,monster,dark fantasy,mage,baby killed,warrior queen,female protagonist,bard,comic relief,destiny,sword fighter,bigotry,abuse,elf,dragon,antihero,man with long gray hair,mutant,part of franchise,colonialism,vision,psychokinesis,little girl,dark magic,prophecy,multiple villains,people slaughtered,magic battle,teleporting,zealot,flashback,multiple timelines,female monster,body transformation,faustian bargain,cgi monster,evil female mage,evil sorceress,gore,leather vest,female frontal nudity",tt5180504
2024-04-06T22:47,"gay character,hiv positive character,female nudity,bisexual character,lesbian,police interview,love triangle,brother sister relationship,gay muslim,muslim girl,drug dealer,son of principal,sex scene,menage a trois,gay couple,gay,gay kiss,bisexual,homosexual,male nudity,school,teenage sex,seduction,jealousy,new school,class status,friendship,infidelity,cheating girlfriend,murder,theft,brother brother relationship,private school,class differences,school blazer,vito russo test passed,adoptive sister adopted brother relationship,voyeur,one night stand,teenager,love,teen drama,2010s,2020s,21st century,violence,party,fight,oral sex,lgbt",tt7134908
2024-04-06T22:47,"cooking,baking,chef,simple,prize,competition,challenge,round,food reality tv,cookery game show,competition reality tv,non fiction",tt6987788
2024-04-06T22:47,"coming out,quinceanera,grandmother,single parent,sitcom comedy,cuban american family,number in series title,latino,latina,latinx,hispanic,hispanic american,multi generational,laugh track,domestic drama,2010s,21st century,lesbian,teenage lesbian,female protagonist",tt5339440
2024-04-06T22:47,"anime,giant,man eating monster,titan,based on manga,friendship,transformation,army,tragedy,mysterious,wall,potato,dystopia,eating human flesh,blade,battle tactic,special ability,healing ability,key,violence,eaten alive,lesbian interest,sword,anime animation,training,sudden attack,evacuation,brother brother relationship,mature animation,colossal titan,armored titan,three word title,giant humanoid,kaiju,panic,horse,scarf,leadership,basement,girl wears eyeglasses,military,epic action,lesbian character,soldier,attack,death of mother,shounen,post classical history,action violence,father son relationship",tt2560140
2024-04-06T22:47,"female nudity,husband wife relationship,working mother,mother,sex scene,romantic relationship,sexual humor,breast feeding,sex talk,thirty something,multiple protagonists,work life balance,mother daughter relationship,female protagonist,existentialism,working two jobs,set in canada,canadian culture,motherhood,pregnancy,2010s,2020s,21st century,two word title,apostrophe in title,family relationships,marriage,friendship,male female relationship,friend,dysfunctional family,love,single mother,single parent,toronto ontario canada,boyfriend girlfriend relationship,child,dating,baby,couple,work,working woman,office,boss employee relationship,employer employee relationship,coworker coworker relationship,workplace,female rear nudity,ensemble cast,baby boy",tt6143796
2024-04-06T22:47,"sports writer,suburb,sibling rivalry,male protagonist,beethoven music,classical music,choral singing,choral music,choral recitative,famous opening theme,anger,twins,dysfunctional family,1990s,2000s,20th century,21st century,observational comedy,adult son lives with his parents,sitcom comedy,cult tv,neighbor neighbor relationship,grandmother granddaughter relationship,grandfather granddaughter relationship,mother daughter relationship,father daughter relationship,brother in law sister in law relationship,father in law daughter in law relationship,mother in law daughter in law relationship,husband wife relationship,claim in series title,character name in series title,series title spoken by character,nervous habit,jealousy,sarcasm,italian american,favorite son,dominant wife,in laws,uncle,neurosis,unseen character,three word title,laugh track,lie,identical twins,police officer,newspaper columnist,long island new york",tt0115167
2024-04-06T22:47,"true crime,cult,animal rights activist,oklahoma,polygamist,roadside zoo,murder plot,exotic animal business in the us,eccentric protagonist,presidential candidate,tiger,zookeeper,exotic animal owner,lion,bear,homosexual,gay,gay relationship,gay wedding,gay man,country singer,gun toter,captive lion,captive tiger,captive bear,redneck,multiple plot twists,female animal rights activist,contract killing,missing husband,murder suspect,woman as sex object,group of eccentrics,egocentric,business competitor,animal,murder,biographical documentary,2000s,2010s,21st century,crime documentary,feud,animal abuse,eccentric man,male male relationship,multiple wives,older man young man relationship,docuseries documentary",tt11823076
2024-04-06T22:47,"survival,destiny,flashback,south-pacific,time travel,island,alternate reality,flash forward,surrealism,scientific experiment,brother sister relationship,beach,death,castaway,airplane accident,suspense mystery,supernatural drama,stranded on an island,mysterious island,world war three,airplane crash,doctor,musician,time warp,one word title,cult tv,family relationships,interracial relationship,fate,hunter,criminal,desert island,frenchwoman,father son relationship,drug addict,drugs,loss of father,tropical island,male protagonist,2000s,21st century,psychological drama,mystery box,mythopoeia,search for answers,numbers,number sequence,diverse cast of characters,supernatural power,monster",tt0411008
2024-04-06T22:47,"coach,football,small town,texas,high school,football coach,football injury,male camaraderie,father daughter relationship,grandmother grandson relationship,teenage boy,sports team,student athlete,american football,athlete in a wheelchair,day in title,three word title,domestic drama,teen drama,coming of age drama,american football sport,teen sport,2000s,21st century,quadriplegic,friend,brother brother relationship,friendship,boyfriend girlfriend relationship,mother daughter relationship,husband wife relationship,teenage girl,high school coach,based on film,based on book",tt0758745
2024-04-06T22:47,"remake,three word series title,family relationships,reboot of series,spaceship,alien planet,robot,alien creature,colonist,space colonist,crash landing,based on tv series,spacecraft,space,exploration,space sci fi,space adventure,suspense mystery,epic sci fi,domestic drama,colony sci fi,space exploration,artificial intelligence,2040s,21st century,alien world,survival,betrayal,psychotronic series",tt5232792
